posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,correctness,key.rt,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,11,11,4,,,,,,124.53182939998806,l,correct,1.5601294001098722,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,12,12,9,,,,,,129.9552084999159,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,13,13,5,,,,,,135.90636049979366,ä,correct,1.0883073001168668,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,0,0,77,,163.6205376998987,ä,correct,0.9262661002576351,139.7048185998574,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,1,1,2,,166.93290199991316,l,correct,1.2945138001814485,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,2,2,34,,170.39805319998413,l,correct,1.7975768002215773,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,3,3,88,,174.2381660998799,ä,correct,0.6459793001413345,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,4,4,87,,176.9811801998876,ä,correct,1.1818320001475513,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,5,5,15,,180.6754282999318,l,correct,0.6235674999188632,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,6,6,12,,183.2517264999915,l,correct,1.6393996002152562,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,7,7,40,,187.34184229979292,l,correct,1.0931813002098352,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,8,8,57,,190.66112289996818,ä,correct,0.566928000189364,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,9,9,69,,193.6401705997996,ä,correct,1.1304292001295835,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,10,10,46,,196.64006389980204,l,correct,1.0427147999871522,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,11,11,79,,199.68856169981882,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,12,12,94,,203.76474959985353,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,13,13,13,,207.59795959992334,l,correct,1.3172784999478608,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,14,14,56,,211.72972339997068,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,15,15,39,,215.65321299992502,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,16,16,62,,220.20858169998974,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,17,17,23,,224.68066679988988,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,18,18,65,,228.9443489999976,l,wrong,0.8913303001318127,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,19,19,8,,232.0275643998757,ä,wrong,0.9435511000920087,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,20,20,86,,235.78437839983962,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,21,21,4,,239.7217017998919,l,correct,0.04991349996998906,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,22,22,45,,241.71467749984004,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,23,23,76,,246.4575483999215,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,24,24,44,,250.2976834999863,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,25,25,71,,254.46417429996654,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,26,26,5,,258.2834881998133,l,correct,1.4159606001339853,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,27,27,72,,261.67914819996804,ä,correct,0.4358224000316113,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,28,28,85,,263.9637788999826,ä,correct,0.6887911001686007,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,29,29,51,,266.831727999961,ä,correct,0.4351113000884652,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,30,30,24,,269.33164919982664,l,correct,0.488023100188002,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,31,31,31,,272.45653570001014,ä,wrong,0.40363209997303784,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,32,32,21,,275.24114309996367,l,correct,0.7384724000003189,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,33,33,66,,277.95628109993413,ä,correct,0.4150648000650108,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,34,34,38,,280.91451049991883,l,correct,0.5769569999538362,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,35,35,75,,283.6713670999743,None,no answer,,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,36,36,29,,287.96283719991334,ä,wrong,0.8083944001700729,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,37,37,37,,291.58772359997965,l,correct,0.3995305001735687,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,38,38,22,,293.87234189989977,l,correct,0.4186934002209455,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,39,39,33,,296.55975009989925,l,correct,0.4595556000713259,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,40,40,30,,299.3026573997922,l,correct,0.4452012002002448,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,41,41,53,,301.691475499887,ä,correct,0.38388990005478263,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,42,42,59,,304.19832109985873,l,wrong,0.6131424002815038,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,43,43,42,,306.7746291998774,l,correct,0.36409410019405186,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,44,44,67,,309.899459999986,ä,correct,0.6406056000851095,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,45,45,19,,312.6632748998236,l,correct,0.3401305000297725,,51,A,2024-01-15_11h14.52.317,gca_discrimination,2022.2.4,143.7671890255453,
