posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,correctness,key.rt,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,10,10,4,,,,,,100.35577790008392,l,correct,0.8833114999579266,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,11,11,0,,,,,,105.82088270003442,l,correct,0.47407309990376234,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,12,12,3,,,,,,111.1053288000403,l,correct,0.7175958000589162,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,13,13,9,,,,,,116.09127780003473,ä,correct,0.7148524000076577,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,0,0,8,,132.02119520003907,l,correct,1.2177416000049561,119.21614710008726,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,1,1,87,,135.93772430007812,ä,correct,0.5969159000087529,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,2,2,76,,138.7153980000876,ä,correct,0.9803333999589086,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,3,3,77,,142.0416345000267,ä,correct,0.4455988999688998,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,4,4,33,,144.34015210007783,l,correct,0.642474599997513,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,5,5,5,,147.04143810004462,l,correct,1.1014830000931397,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,6,6,24,,150.27048639999703,l,correct,0.9280161999631673,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,7,7,85,,153.5342291999841,ä,correct,0.6646669000620022,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,8,8,66,,156.7007962000789,ä,correct,0.6256675000768155,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,9,9,17,,159.6103807000909,l,correct,0.5646114000119269,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,10,10,81,,162.9436062000459,ä,correct,0.8071283000754192,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,11,11,91,,165.88099370000418,ä,correct,0.9418325999286026,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,12,12,64,,169.60996839997824,ä,correct,0.7969445999478921,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,13,13,86,,173.1168103000382,ä,correct,0.6752828999888152,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,14,14,43,,176.276441300055,l,correct,0.7700767000205815,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,15,15,73,,179.2763081000885,ä,correct,0.9783121000509709,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,16,16,14,,182.15119780006353,l,correct,0.7595453000394627,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,17,17,53,,184.97749660001136,ä,correct,0.6370830999221653,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,18,18,3,,187.8245770999929,l,correct,0.7906140999402851,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,19,19,49,,190.94946540007368,ä,correct,0.6889768000692129,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,20,20,95,,193.99103320005815,ä,correct,1.2958532000193372,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,21,21,56,,198.0880844000494,ä,correct,0.5501914999913424,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,22,22,60,,200.58101080008782,ä,correct,0.5390449999831617,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,23,23,10,,203.1503526000306,l,correct,0.6089491999009624,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,24,24,13,,205.67804310005158,l,correct,0.8090044000418857,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,25,25,9,,209.09460920002311,l,correct,0.887547199963592,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,26,26,51,,212.26807640003972,ä,correct,0.5389355999650434,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,27,27,62,,214.95547440007795,ä,correct,0.738861000048928,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,28,28,7,,218.04564280004706,l,correct,0.6490524000255391,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,29,29,11,,221.08719560003374,l,correct,0.5758662999141961,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,30,30,70,,223.7884452000726,ä,correct,0.41056079999543726,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,31,31,57,,226.10088859999087,ä,correct,0.47361019998788834,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,32,32,12,,228.61467360006645,l,correct,0.5438774999929592,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,33,33,38,,231.01733810000587,ä,wrong,0.5974372999044135,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,34,34,1,,234.1839490000857,l,correct,0.8228623999748379,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,35,35,15,,237.7323955000611,l,correct,0.6826081000035629,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,36,36,25,,240.5725624000188,l,correct,0.6345631999429315,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,37,37,29,,243.08639670000412,l,correct,0.5359661999391392,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,38,38,79,,246.412591899978,ä,correct,0.5216740999603644,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,39,39,93,,249.65552590007428,ä,correct,1.1353656999999657,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,40,40,84,,252.8567611000035,ä,correct,0.39756720000877976,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,41,41,48,,255.34975689998828,ä,correct,0.41001069999765605,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,42,42,32,,258.10659870004747,l,correct,0.6054479000158608,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,43,43,55,,260.75928270001896,ä,correct,0.895488900016062,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,44,44,71,,263.6063792000059,ä,correct,0.5929861000040546,,43,C,2024-01-02_12h34.10.459,gca_discrimination,2022.2.4,143.92775989889472,
